step,throughput,stationary
1361,0.0,0.0
1362,2.0,0.0
1363,1.0,0.0
1364,1.0,0.0
1365,2.0,0.0
1366,0.0,0.0
1367,1.0,0.0
1368,0.0,0.0
1369,2.0,0.0
1370,1.0,0.0
1371,1.0,0.0
1372,0.0,0.0
1373,1.0,0.0
1374,3.0,0.0
1375,0.0,0.0
1376,0.0,0.0
1377,3.0,0.0
1378,0.0,0.0
1379,2.0,0.0
1380,1.0,0.0
1381,2.0,0.0
1382,0.0,0.0
1383,0.0,0.0
1384,4.0,0.0
1385,0.0,0.0
1386,0.0,0.0
1387,2.0,0.0
1388,2.0,0.0
1389,2.0,0.0
1390,1.0,0.0
1391,0.0,0.0
1392,1.0,0.0
1393,1.0,0.0
1394,2.0,0.0
1395,1.0,0.0
1396,1.0,0.0
1397,1.0,0.0
1398,1.0,0.0
1399,2.0,0.0
1400,1.0,0.0
1401,1.0,0.0
1402,0.0,0.0
1403,0.0,0.0
1404,1.0,0.0
1405,0.0,0.0
1406,1.0,0.0
1407,1.0,0.0
1408,2.0,0.0
1409,1.0,0.0
1410,1.0,0.0
1411,2.0,0.0
1412,1.0,0.0
1413,2.0,0.0
1414,3.0,0.0
1415,1.0,0.0
1416,0.0,0.0
1417,3.0,0.0
1418,1.0,0.0
1419,1.0,0.0
1420,1.0,0.0
1421,1.0,0.0
1422,0.0,0.0
1423,1.0,0.0
1424,0.0,0.0
1425,0.0,0.0
1426,1.0,0.0
1427,0.0,0.0
1428,2.0,0.0
1429,1.0,0.0
1430,1.0,0.0
1431,1.0,0.0
1432,3.0,0.0
1433,0.0,0.0
1434,2.0,0.0
1435,2.0,0.0
1436,1.0,0.0
1437,0.0,0.0
1438,2.0,0.0
1439,0.0,0.0
1440,1.0,0.0
1441,0.0,0.0
1442,1.0,0.0
1443,2.0,0.0
1444,1.0,0.0
1445,2.0,0.0
1446,1.0,0.0
1447,0.0,0.0
1448,1.0,0.0
1449,0.0,0.0
1450,2.0,0.0
1451,2.0,0.0
1452,0.0,0.0
1453,0.0,0.0
1454,3.0,0.0
1455,2.0,0.0
1456,2.0,0.0
1457,1.0,0.0
1458,1.0,0.0
1459,0.0,0.0
1460,0.0,0.0
1461,1.0,0.0
1462,1.0,0.0
1463,2.0,0.0
1464,2.0,0.0
1465,1.0,0.0
1466,2.0,0.0
1467,0.0,0.0
1468,1.0,0.0
1469,1.0,0.0
1470,2.0,0.0
1471,1.0,0.0
1472,2.0,0.0
1473,1.0,0.0
1474,0.0,0.0
1475,1.0,0.0
1476,2.0,0.0
1477,1.0,0.0
1478,1.0,0.0
1479,0.0,0.0
1480,1.0,0.0
1481,1.0,0.0
1482,1.0,0.0
1483,0.0,0.0
1484,1.0,0.0
1485,2.0,0.0
1486,1.0,0.0
1487,1.0,0.0
1488,1.0,0.0
1489,1.0,0.0
1490,0.0,0.0
1491,2.0,0.0
1492,2.0,0.0
1493,0.0,0.0
1494,1.0,0.0
1495,2.0,0.0
1496,1.0,0.0
1497,3.0,0.0
1498,3.0,0.0
1499,0.0,0.0
1500,0.0,0.0
1501,0.0,0.0
1502,0.0,0.0
1503,2.0,0.0
1504,0.0,0.0
1505,2.0,0.0
1506,1.0,0.0
1507,0.0,0.0
1508,1.0,0.0
1509,2.0,0.0
1510,0.0,0.0
1511,2.0,0.0
1512,1.0,0.0
1513,1.0,0.0
1514,2.0,0.0
1515,1.0,0.0
1516,0.0,0.0
1517,0.0,0.0
1518,2.0,0.0
1519,2.0,0.0
1520,0.0,0.0
1521,1.0,0.0
1522,1.0,0.0
1523,2.0,0.0
1524,2.0,0.0
1525,1.0,0.0
1526,1.0,0.0
1527,3.0,0.0
1528,0.0,0.0
1529,1.0,0.0
1530,1.0,0.0
1531,1.0,0.0
1532,1.0,0.0
1533,2.0,0.0
1534,2.0,0.0
1535,0.0,0.0
1536,1.0,0.0
1537,0.0,0.0
1538,0.0,0.0
1539,3.0,0.0
1540,2.0,0.0
1541,0.0,0.0
1542,0.0,0.0
1543,2.0,0.0
1544,0.0,0.0
1545,0.0,0.0
1546,1.0,0.0
1547,2.0,0.0
1548,3.0,0.0
1549,2.0,0.0
1550,2.0,0.0
1551,0.0,0.0
1552,1.0,0.0
1553,0.0,0.0
1554,2.0,0.0
1555,2.0,0.0
1556,0.0,0.0
1557,0.0,0.0
1558,2.0,0.0
1559,1.0,0.0
1560,1.0,0.0
1561,1.0,0.0
1562,2.0,0.0
1563,2.0,0.0
1564,2.0,0.0
1565,0.0,0.0
1566,0.0,0.0
1567,1.0,0.0
1568,1.0,0.0
1569,1.0,0.0
1570,3.0,0.0
1571,1.0,0.0
1572,2.0,0.0
1573,1.0,0.0
1574,1.0,0.0
1575,0.0,0.0
1576,0.0,0.0
1577,1.0,0.0
1578,3.0,0.0
1579,2.0,0.0
1580,1.0,0.0
1581,1.0,0.0
1582,0.0,0.0
1583,0.0,0.0
1584,0.0,0.0
1585,1.0,0.0
1586,1.0,0.0
1587,3.0,0.0
1588,1.0,0.0
1589,0.0,0.0
1590,1.0,0.0
1591,0.0,0.0
1592,1.0,0.0
1593,3.0,0.0
1594,2.0,0.0
1595,0.0,0.0
1596,1.0,0.0
1597,2.0,0.0
1598,1.0,0.0
1599,0.0,0.0
1600,2.0,0.0
1601,0.0,0.0
1602,1.0,0.0
1603,2.0,0.0
1604,0.0,0.0
1605,1.0,0.0
1606,2.0,0.0
1607,0.0,0.0
1608,1.0,0.0
1609,0.0,0.0
1610,0.0,0.0
1611,3.0,0.0
1612,1.0,0.0
1613,1.0,0.0
1614,1.0,0.0
1615,2.0,0.0
1616,2.0,0.0
1617,0.0,0.0
1618,0.0,0.0
1619,0.0,0.0
1620,0.0,0.0
1621,3.0,0.0
1622,0.0,0.0
1623,2.0,0.0
1624,2.0,0.0
1625,1.0,0.0
1626,1.0,0.0
1627,0.0,0.0
1628,3.0,0.0
1629,0.0,0.0
1630,1.0,0.0
1631,1.0,0.0
1632,1.0,0.0
1633,2.0,0.0
1634,2.0,0.0
1635,1.0,0.0
1636,1.0,0.0
1637,2.0,0.0
1638,3.0,0.0
1639,0.0,0.0
1640,0.0,0.0
1641,1.0,0.0
1642,0.0,0.0
1643,2.0,0.0
1644,2.0,0.0
1645,0.0,0.0
1646,1.0,0.0
1647,1.0,0.0
1648,2.0,0.0
1649,1.0,0.0
1650,2.0,0.0
1651,1.0,0.0
1652,0.0,0.0
1653,2.0,0.0
1654,0.0,0.0
1655,1.0,0.0
1656,1.0,0.0
1657,3.0,0.0
1658,2.0,0.0
1659,1.0,0.0
1660,0.0,0.0
1661,1.0,0.0
1662,2.0,0.0
1663,2.0,0.0
1664,0.0,0.0
1665,1.0,0.0
1666,1.0,0.0
1667,1.0,0.0
1668,1.0,0.0
1669,0.0,0.0
1670,1.0,0.0
1671,1.0,0.0
1672,0.0,0.0
1673,2.0,0.0
1674,1.0,0.0
1675,1.0,0.0
1676,1.0,0.0
1677,1.0,0.0
1678,0.0,0.0
1679,1.0,0.0
1680,1.0,0.0
1681,1.0,0.0
1682,3.0,0.0
1683,0.0,0.0
1684,1.0,0.0
1685,2.0,0.0
1686,1.0,0.0
1687,1.0,0.0
1688,2.0,0.0
1689,1.0,0.0
1690,1.0,0.0
1691,2.0,0.0
1692,0.0,0.0
1693,2.0,0.0
1694,1.0,0.0
1695,1.0,0.0
1696,1.0,0.0
1697,2.0,0.0
1698,2.0,0.0
1699,1.0,0.0
1700,0.0,0.0
1701,0.0,0.0
1702,2.0,0.0
1703,0.0,0.0
1704,1.0,0.0
1705,2.0,0.0
1706,1.0,0.0
1707,2.0,0.0
1708,1.0,0.0
1709,0.0,0.0
1710,0.0,0.0
1711,0.0,0.0
1712,0.0,0.0
1713,2.0,0.0
1714,2.0,0.0
1715,1.0,0.0
1716,1.0,0.0
1717,4.0,0.0
1718,1.0,0.0
1719,2.0,0.0
1720,1.0,0.0
1721,2.0,0.0
1722,1.0,0.0
1723,1.0,0.0
1724,0.0,0.0
1725,1.0,0.0
1726,1.0,0.0
1727,1.0,0.0
1728,1.0,0.0
1729,1.0,0.0
1730,2.0,0.0
1731,1.0,0.0
1732,1.0,0.0
1733,2.0,0.0
1734,1.0,0.0
1735,1.0,0.0
1736,0.0,0.0
1737,1.0,0.0
1738,0.0,0.0
1739,0.0,0.0
1740,2.0,0.0
1741,2.0,0.0
1742,0.0,0.0
1743,0.0,0.0
1744,1.0,0.0
1745,1.0,0.0
1746,0.0,0.0
1747,4.0,0.0
1748,1.0,0.0
1749,3.0,0.0
1750,2.0,0.0
1751,1.0,0.0
1752,0.0,0.0
1753,1.0,0.0
1754,1.0,0.0
1755,0.0,0.0
1756,1.0,0.0
1757,1.0,0.0
1758,1.0,0.0
1759,0.0,0.0
1760,1.0,0.0
1761,2.0,0.0
1762,2.0,0.0
1763,2.0,0.0
1764,1.0,0.0
1765,1.0,0.0
1766,1.0,0.0
1767,1.0,0.0
1768,1.0,0.0
1769,0.0,0.0
1770,2.0,0.0
1771,2.0,0.0
1772,0.0,0.0
1773,1.0,0.0
1774,1.0,0.0
1775,1.0,0.0
1776,0.0,0.0
1777,2.0,0.0
1778,1.0,0.0
1779,0.0,0.0
1780,1.0,0.0
1781,2.0,0.0
1782,2.0,0.0
1783,1.0,0.0
1784,2.0,0.0
1785,0.0,0.0
1786,1.0,0.0
1787,1.0,0.0
1788,1.0,0.0
1789,0.0,0.0
1790,1.0,0.0
1791,0.0,0.0
1792,2.0,0.0
1793,2.0,0.0
1794,0.0,0.0
1795,3.0,0.0
1796,1.0,0.0
1797,1.0,0.0
1798,0.0,0.0
1799,2.0,0.0
1800,2.0,0.0
1801,0.0,0.0
1802,1.0,0.0
1803,2.0,0.0
1804,2.0,0.0
1805,0.0,0.0
1806,0.0,0.0
1807,2.0,0.0
1808,2.0,0.0
1809,1.0,0.0
1810,1.0,0.0
1811,1.0,0.0
1812,1.0,0.0
1813,0.0,0.0
1814,0.0,0.0
1815,1.0,0.0
1816,1.0,0.0
1817,0.0,0.0
1818,1.0,0.0
1819,1.0,0.0
1820,3.0,0.0
1821,1.0,0.0
1822,0.0,0.0
1823,1.0,0.0
1824,2.0,0.0
1825,0.0,0.0
1826,1.0,0.0
1827,3.0,0.0
1828,1.0,0.0
1829,0.0,0.0
1830,2.0,0.0
1831,1.0,0.0
1832,1.0,0.0
1833,2.0,0.0
1834,1.0,0.0
1835,1.0,0.0
1836,2.0,0.0
1837,0.0,0.0
1838,2.0,0.0
1839,1.0,0.0
1840,1.0,0.0
1841,1.0,0.0
1842,1.0,0.0
1843,0.0,0.0
1844,2.0,0.0
1845,1.0,0.0
1846,0.0,0.0
1847,2.0,0.0
1848,0.0,0.0
1849,2.0,0.0
1850,2.0,0.0
1851,1.0,0.0
1852,1.0,0.0
1853,1.0,0.0
1854,2.0,0.0
1855,3.0,0.0
1856,1.0,0.0
1857,0.0,0.0
1858,2.0,0.0
1859,2.0,0.0
1860,1.0,0.0
1861,0.0,0.0
1862,0.0,0.0
1863,2.0,0.0
1864,0.0,0.0
1865,1.0,0.0
1866,0.0,0.0
1867,1.0,0.0
1868,0.0,0.0
1869,3.0,0.0
1870,1.0,0.0
1871,1.0,0.0
1872,0.0,0.0
1873,2.0,0.0
1874,0.0,0.0
1875,1.0,0.0
1876,1.0,0.0
1877,0.0,0.0
1878,2.0,0.0
1879,0.0,0.0
1880,1.0,0.0
1881,2.0,0.0
1882,2.0,0.0
1883,0.0,0.0
1884,1.0,0.0
1885,2.0,0.0
1886,1.0,0.0
1887,2.0,0.0
1888,2.0,0.0
1889,0.0,0.0
1890,3.0,0.0
1891,2.0,0.0
1892,2.0,0.0
1893,0.0,0.0
1894,1.0,0.0
1895,2.0,0.0
1896,0.0,0.0
1897,0.0,0.0
1898,1.0,0.0
1899,1.0,0.0
1900,1.0,0.0
1901,0.0,0.0
1902,3.0,0.0
1903,1.0,0.0
1904,1.0,0.0
1905,3.0,0.0
1906,1.0,0.0
1907,0.0,0.0
1908,1.0,0.0
1909,0.0,0.0
1910,0.0,0.0
1911,1.0,0.0
1912,1.0,0.0
1913,2.0,0.0
1914,1.0,0.0
1915,2.0,0.0
1916,2.0,0.0
1917,2.0,0.0
1918,0.0,0.0
1919,1.0,0.0
1920,1.0,0.0
1921,2.0,0.0
1922,1.0,0.0
1923,1.0,0.0
1924,1.0,0.0
1925,1.0,0.0
1926,3.0,0.0
1927,1.0,0.0
1928,0.0,0.0
1929,0.0,0.0
1930,2.0,0.0
1931,0.0,0.0
1932,0.0,0.0
1933,1.0,0.0
1934,1.0,0.0
1935,1.0,0.0
1936,1.0,0.0
1937,0.0,0.0
1938,1.0,0.0
1939,1.0,0.0
1940,1.0,0.0
1941,2.0,0.0
1942,1.0,0.0
1943,1.0,0.0
1944,0.0,0.0
1945,0.0,0.0
1946,3.0,0.0
1947,3.0,0.0
1948,1.0,0.0
1949,0.0,0.0
1950,0.0,0.0
1951,0.0,0.0
1952,1.0,0.0
1953,0.0,0.0
1954,2.0,0.0
1955,1.0,0.0
1956,2.0,0.0
1957,1.0,0.0
1958,2.0,0.0
1959,3.0,0.0
1960,1.0,0.0
1961,2.0,0.0
1962,1.0,0.0
1963,1.0,0.0
1964,0.0,0.0
1965,1.0,0.0
1966,2.0,0.0
1967,0.0,0.0
1968,2.0,0.0
1969,1.0,0.0
1970,0.0,0.0
1971,1.0,0.0
1972,1.0,0.0
1973,1.0,0.0
1974,2.0,0.0
1975,0.0,0.0
1976,1.0,0.0
1977,1.0,0.0
1978,3.0,0.0
1979,1.0,0.0
1980,0.0,0.0
1981,1.0,0.0
1982,1.0,0.0
1983,1.0,0.0
1984,1.0,0.0
1985,1.0,0.0
1986,3.0,0.0
1987,2.0,0.0
1988,1.0,0.0
1989,2.0,0.0
1990,1.0,0.0
1991,1.0,0.0
1992,1.0,0.0
1993,1.0,0.0
1994,0.0,0.0
1995,1.0,0.0
1996,1.0,0.0
1997,0.0,0.0
1998,0.0,0.0
1999,1.0,0.0
2000,2.0,0.0
2001,2.0,0.0
2002,1.0,0.0
2003,0.0,0.0
2004,0.0,0.0
2005,1.0,0.0
2006,1.0,0.0
2007,1.0,0.0
2008,2.0,0.0
2009,3.0,0.0
2010,0.0,0.0
2011,2.0,0.0
2012,0.0,0.0
2013,2.0,0.0
2014,1.0,0.0
2015,1.0,0.0
2016,1.0,0.0
2017,0.0,0.0
2018,2.0,0.0
2019,3.0,0.0
2020,0.0,0.0
2021,1.0,0.0
2022,0.0,0.0
2023,1.0,0.0
2024,2.0,0.0
2025,0.0,0.0
2026,1.0,0.0
2027,2.0,0.0
2028,0.0,0.0
2029,1.0,0.0
2030,1.0,0.0
2031,1.0,0.0
2032,0.0,0.0
2033,3.0,0.0
2034,0.0,0.0
2035,0.0,0.0
2036,4.0,0.0
2037,3.0,0.0
2038,2.0,0.0
2039,2.0,0.0
2040,0.0,0.0
2041,0.0,0.0
2042,2.0,0.0
2043,1.0,0.0
2044,0.0,0.0
2045,2.0,0.0
2046,2.0,0.0
2047,0.0,0.0
2048,0.0,0.0
2049,0.0,0.0
2050,1.0,0.0
2051,1.0,0.0
2052,0.0,0.0
2053,1.0,0.0
2054,1.0,0.0
2055,1.0,0.0
2056,2.0,0.0
2057,2.0,0.0
2058,1.0,0.0
2059,1.0,0.0
2060,1.0,0.0
2061,1.0,0.0
2062,0.0,0.0
2063,2.0,0.0
2064,0.0,0.0
2065,1.0,0.0
2066,2.0,0.0
2067,1.0,0.0
2068,0.0,0.0
2069,2.0,0.0
2070,0.0,0.0
2071,2.0,0.0
2072,1.0,0.0
2073,0.0,0.0
2074,1.0,0.0
2075,2.0,0.0
2076,2.0,0.0
2077,1.0,0.0
2078,3.0,0.0
2079,1.0,0.0
2080,1.0,0.0
2081,0.0,0.0
2082,3.0,0.0
2083,0.0,0.0
2084,1.0,0.0
2085,2.0,0.0
2086,0.0,0.0
2087,1.0,0.0
2088,1.0,0.0
2089,1.0,0.0
2090,1.0,0.0
2091,0.0,0.0
2092,1.0,0.0
2093,2.0,0.0
2094,1.0,0.0
2095,1.0,0.0
2096,2.0,0.0
2097,2.0,0.0
2098,1.0,0.0
2099,1.0,0.0
2100,0.0,0.0
2101,1.0,0.0
2102,0.0,0.0
2103,1.0,0.0
2104,1.0,0.0
2105,2.0,0.0
2106,1.0,0.0
2107,1.0,0.0
2108,0.0,0.0
2109,0.0,0.0
2110,1.0,0.0
2111,3.0,0.0
2112,1.0,0.0
2113,1.0,0.0
2114,0.0,0.0
2115,1.0,0.0
2116,1.0,0.0
2117,0.0,0.0
2118,1.0,0.0
2119,0.0,0.0
2120,2.0,0.0
2121,2.0,0.0
2122,3.0,0.0
2123,1.0,0.0
2124,1.0,0.0
2125,0.0,0.0
2126,1.0,0.0
2127,2.0,0.0
2128,1.0,0.0
2129,2.0,0.0
2130,2.0,0.0
2131,1.0,0.0
2132,1.0,0.0
2133,0.0,0.0
2134,1.0,0.0
2135,0.0,0.0
2136,0.0,0.0
2137,0.0,0.0
2138,1.0,0.0
2139,2.0,0.0
2140,2.0,0.0
2141,0.0,0.0
2142,2.0,0.0
2143,1.0,0.0
2144,2.0,0.0
2145,1.0,0.0
2146,1.0,0.0
2147,1.0,0.0
2148,3.0,0.0
2149,3.0,0.0
2150,0.0,0.0
2151,1.0,0.0
2152,2.0,0.0
2153,0.0,0.0
2154,1.0,0.0
2155,1.0,0.0
2156,0.0,0.0
2157,1.0,0.0
2158,0.0,0.0
2159,2.0,0.0
2160,1.0,0.0
2161,1.0,0.0
2162,2.0,0.0
2163,0.0,0.0
2164,3.0,0.0
2165,2.0,0.0
2166,1.0,0.0
2167,0.0,0.0
2168,1.0,0.0
2169,2.0,0.0
2170,0.0,0.0
2171,0.0,0.0
2172,2.0,0.0
2173,2.0,0.0
2174,1.0,0.0
2175,2.0,0.0
2176,0.0,0.0
2177,0.0,0.0
2178,1.0,0.0
2179,2.0,0.0
2180,1.0,0.0
2181,0.0,0.0
2182,1.0,0.0
2183,1.0,0.0
2184,1.0,0.0
2185,1.0,0.0
2186,0.0,0.0
2187,2.0,0.0
2188,2.0,0.0
2189,1.0,0.0
2190,2.0,0.0
2191,3.0,0.0
2192,0.0,0.0
2193,1.0,0.0
2194,2.0,0.0
2195,0.0,0.0
2196,1.0,0.0
2197,1.0,0.0
2198,3.0,0.0
2199,0.0,0.0
2200,2.0,0.0
2201,1.0,0.0
2202,1.0,0.0
2203,2.0,0.0
2204,1.0,0.0
2205,0.0,0.0
2206,2.0,0.0
2207,0.0,0.0
2208,1.0,0.0
2209,1.0,0.0
2210,1.0,0.0
2211,3.0,0.0
2212,1.0,0.0
2213,0.0,0.0
2214,1.0,0.0
2215,0.0,0.0
2216,1.0,0.0
2217,0.0,0.0
2218,1.0,0.0
2219,3.0,0.0
2220,1.0,0.0
2221,0.0,0.0
2222,2.0,0.0
2223,1.0,0.0
2224,0.0,0.0
2225,0.0,0.0
2226,2.0,0.0
2227,3.0,0.0
2228,2.0,0.0
2229,0.0,0.0
2230,2.0,0.0
2231,1.0,0.0
2232,0.0,0.0
2233,2.0,0.0
2234,0.0,0.0
2235,1.0,0.0
2236,0.0,0.0
2237,0.0,0.0
2238,1.0,0.0
2239,1.0,0.0
2240,0.0,0.0
2241,0.0,0.0
2242,2.0,0.0
2243,1.0,0.0
2244,1.0,0.0
2245,3.0,0.0
2246,1.0,0.0
2247,2.0,0.0
2248,0.0,0.0
2249,0.0,0.0
2250,3.0,0.0
2251,2.0,0.0
2252,1.0,0.0
2253,2.0,0.0
2254,1.0,0.0
2255,0.0,0.0
2256,2.0,0.0
2257,0.0,0.0
2258,1.0,0.0
2259,0.0,0.0
2260,1.0,0.0
2261,2.0,0.0
2262,1.0,0.0
2263,3.0,0.0
2264,1.0,0.0
2265,2.0,0.0
2266,0.0,0.0
2267,4.0,0.0
2268,0.0,0.0
2269,2.0,0.0
2270,0.0,0.0
2271,1.0,0.0
2272,0.0,0.0
2273,0.0,0.0
2274,2.0,0.0
2275,0.0,0.0
2276,2.0,0.0
2277,1.0,0.0
2278,1.0,0.0
2279,1.0,0.0
2280,0.0,0.0
2281,1.0,0.0
2282,1.0,0.0
2283,1.0,0.0
2284,1.0,0.0
2285,2.0,0.0
2286,1.0,0.0
2287,1.0,0.0
2288,3.0,0.0
2289,1.0,0.0
2290,2.0,0.0
2291,0.0,0.0
2292,1.0,0.0
2293,3.0,0.0
2294,0.0,0.0
2295,1.0,0.0
2296,1.0,0.0
2297,1.0,0.0
2298,2.0,0.0
2299,2.0,0.0
2300,2.0,0.0
2301,0.0,0.0
2302,1.0,0.0
2303,1.0,0.0
2304,2.0,0.0
2305,0.0,0.0
2306,1.0,0.0
2307,2.0,0.0
2308,2.0,0.0
2309,0.0,0.0
2310,0.0,0.0
2311,0.0,0.0
2312,0.0,0.0
2313,0.0,0.0
2314,0.0,0.0
2315,1.0,0.0
2316,1.0,0.0
2317,0.0,0.0
2318,3.0,0.0
2319,2.0,0.0
2320,3.0,0.0
2321,1.0,0.0
2322,0.0,0.0
2323,2.0,0.0
2324,1.0,0.0
2325,2.0,0.0
2326,0.0,0.0
2327,1.0,0.0
2328,1.0,0.0
2329,3.0,0.0
2330,0.0,0.0
2331,1.0,0.0
2332,1.0,0.0
2333,1.0,0.0
2334,0.0,0.0
2335,2.0,0.0
2336,1.0,0.0
2337,2.0,0.0
2338,0.0,0.0
2339,0.0,0.0
2340,2.0,0.0
2341,1.0,0.0
2342,1.0,0.0
2343,1.0,0.0
2344,1.0,0.0
2345,3.0,0.0
2346,0.0,0.0
2347,0.0,0.0
2348,0.0,0.0
2349,0.0,0.0
2350,1.0,0.0
2351,1.0,0.0
2352,1.0,0.0
2353,1.0,0.0
2354,2.0,0.0
2355,1.0,0.0
2356,1.0,0.0
2357,0.0,0.0
2358,2.0,0.0
2359,3.0,0.0
2360,1.0,0.0
2361,1.0,0.0
2362,1.0,0.0
2363,0.0,0.0
2364,0.0,0.0
2365,1.0,0.0
2366,1.0,0.0
2367,1.0,0.0
2368,0.0,0.0
2369,3.0,0.0
2370,2.0,0.0
2371,2.0,0.0
2372,2.0,0.0
2373,2.0,0.0
2374,1.0,0.0
2375,1.0,0.0
2376,0.0,0.0
2377,2.0,0.0
2378,1.0,0.0
2379,1.0,0.0
2380,2.0,0.0
2381,1.0,0.0
2382,0.0,0.0
2383,2.0,0.0
2384,0.0,0.0
2385,0.0,0.0
2386,2.0,0.0
2387,1.0,0.0
2388,2.0,0.0
2389,0.0,0.0
2390,1.0,0.0
2391,3.0,0.0
2392,0.0,0.0
2393,2.0,0.0
2394,2.0,0.0
2395,1.0,0.0
2396,0.0,0.0
2397,2.0,0.0
2398,1.0,0.0
2399,1.0,0.0
2400,1.0,0.0
2401,1.0,0.0
2402,1.0,0.0
2403,2.0,0.0
2404,0.0,0.0
2405,0.0,0.0
2406,1.0,0.0
2407,1.0,0.0
2408,2.0,0.0
2409,2.0,0.0
2410,1.0,0.0
2411,1.0,0.0
2412,0.0,0.0
2413,1.0,0.0
2414,2.0,0.0
2415,1.0,0.0
2416,1.0,0.0
2417,1.0,0.0
2418,3.0,0.0
2419,0.0,0.0
2420,1.0,0.0
2421,1.0,0.0
2422,1.0,0.0
2423,2.0,0.0
2424,0.0,0.0
2425,0.0,0.0
2426,1.0,0.0
2427,1.0,0.0
2428,3.0,0.0
2429,0.0,0.0
2430,1.0,0.0
2431,0.0,0.0
2432,2.0,0.0
2433,2.0,0.0
2434,1.0,0.0
2435,2.0,0.0
2436,2.0,0.0
2437,1.0,0.0
2438,0.0,0.0
2439,0.0,0.0
2440,0.0,0.0
2441,2.0,0.0
2442,1.0,0.0
2443,1.0,0.0
2444,1.0,0.0
2445,0.0,0.0
2446,1.0,0.0
2447,0.0,0.0
2448,1.0,0.0
2449,0.0,0.0
2450,2.0,0.0
2451,2.0,0.0
2452,0.0,0.0
2453,3.0,0.0
2454,2.0,0.0
2455,2.0,0.0
2456,2.0,0.0
2457,2.0,0.0
2458,1.0,0.0
2459,1.0,0.0
2460,2.0,0.0
2461,0.0,0.0
2462,2.0,0.0
2463,0.0,0.0
2464,1.0,0.0
2465,1.0,0.0
2466,0.0,0.0
2467,1.0,0.0
2468,0.0,0.0
2469,2.0,0.0
2470,1.0,0.0
2471,2.0,0.0
2472,0.0,0.0
2473,2.0,0.0
2474,0.0,0.0
2475,0.0,0.0
2476,2.0,0.0
2477,3.0,0.0
2478,2.0,0.0
2479,0.0,0.0
2480,0.0,0.0
2481,0.0,0.0
2482,1.0,0.0
2483,0.0,0.0
2484,0.0,0.0
2485,3.0,0.0
2486,2.0,0.0
2487,3.0,0.0
2488,0.0,0.0
2489,1.0,0.0
2490,2.0,0.0
2491,1.0,0.0
2492,1.0,0.0
2493,0.0,0.0
2494,2.0,0.0
2495,1.0,0.0
2496,2.0,0.0
2497,1.0,0.0
2498,3.0,0.0
2499,2.0,0.0
2500,1.0,0.0
2501,0.0,0.0
2502,1.0,0.0
2503,0.0,0.0
2504,2.0,0.0
2505,2.0,0.0
2506,0.0,0.0
2507,0.0,0.0
2508,2.0,0.0
2509,0.0,0.0
2510,2.0,0.0
2511,1.0,0.0
2512,1.0,0.0
2513,0.0,0.0
2514,1.0,0.0
2515,1.0,0.0
2516,0.0,0.0
2517,1.0,0.0
2518,1.0,0.0
2519,2.0,0.0
2520,1.0,0.0
2521,1.0,0.0
2522,2.0,0.0
2523,2.0,0.0
2524,0.0,0.0
2525,1.0,0.0
2526,0.0,0.0
2527,2.0,0.0
2528,1.0,0.0
2529,1.0,0.0
2530,1.0,0.0
2531,0.0,0.0
2532,0.0,0.0
2533,0.0,0.0
2534,2.0,0.0
2535,2.0,0.0
2536,0.0,0.0
2537,2.0,0.0
2538,1.0,0.0
2539,3.0,0.0
2540,0.0,0.0
2541,1.0,0.0
2542,4.0,0.0
2543,0.0,0.0
2544,0.0,0.0
2545,0.0,0.0
2546,1.0,0.0
2547,1.0,0.0
2548,2.0,0.0
2549,0.0,0.0
2550,2.0,0.0
2551,0.0,0.0
2552,1.0,0.0
2553,1.0,0.0
2554,0.0,0.0
2555,2.0,0.0
2556,0.0,0.0
2557,2.0,0.0
2558,0.0,0.0
2559,1.0,0.0
2560,2.0,0.0
2561,1.0,0.0
2562,4.0,0.0
2563,1.0,0.0
2564,0.0,0.0
2565,1.0,0.0
2566,2.0,0.0
2567,1.0,0.0
2568,2.0,0.0
2569,0.0,0.0
2570,1.0,0.0
2571,2.0,0.0
2572,0.0,0.0
2573,3.0,0.0
2574,1.0,0.0
2575,1.0,0.0
2576,2.0,0.0
2577,0.0,0.0
2578,1.0,0.0
2579,1.0,0.0
2580,3.0,0.0
2581,0.0,0.0
2582,2.0,0.0
2583,1.0,0.0
2584,1.0,0.0
2585,1.0,0.0
2586,1.0,0.0
2587,1.0,0.0
2588,2.0,0.0
2589,1.0,0.0
2590,1.0,0.0
2591,2.0,0.0
2592,1.0,0.0
2593,0.0,0.0
2594,0.0,0.0
2595,0.0,0.0
2596,2.0,0.0
2597,2.0,0.0
2598,0.0,0.0
2599,1.0,0.0
2600,0.0,0.0
2601,1.0,0.0
2602,0.0,0.0
2603,1.0,0.0
2604,1.0,0.0
2605,1.0,0.0
2606,2.0,0.0
2607,2.0,0.0
2608,0.0,0.0
2609,3.0,0.0
2610,0.0,0.0
2611,0.0,0.0
2612,0.0,0.0
2613,0.0,0.0
2614,1.0,0.0
2615,2.0,0.0
2616,1.0,0.0
2617,3.0,0.0
2618,1.0,0.0
2619,0.0,0.0
2620,2.0,0.0
2621,4.0,0.0
2622,0.0,0.0
2623,3.0,0.0
2624,1.0,0.0
2625,0.0,0.0
2626,2.0,0.0
2627,0.0,0.0
2628,2.0,0.0
2629,0.0,0.0
2630,2.0,0.0
2631,1.0,0.0
